6135
2317	2468	238
2940	3144	390
3757	3827	595
4158	4221	666
4346	4453	730
4472	4502	838
5147	5213	869
5816	5939	936
7306	7467	1060
8545	8992	1222
10386	10561	1670
11239	11330	1846
11938	12027	1938
12374	12523	2028
12746	12904	2178
14696	14799	2337
15340	15522	2441
15995	16080	2624
16159	16242	2710
16580	16837	2794
17523	17684	3052
18133	18241	3214
21279	21354	3323
22025	22082	3399
22658	22754	3457
24443	24516	3554
26116	27861	3628
29262	29332	5374
29839	29995	5445
32223	32372	5602
33915	34086	5752
37160	37335	5924
37419	37459	6100
0	528	0
5313	5558	529
5579	5643	775
0	645	0
8449	9293	646
0	66	0
0	114	0
1062	1239	115
1455	1557	293
2543	2615	396
5246	5389	469
5916	6157	613
6577	6702	855
0	89	0
10218	10359	90
11475	11557	232
12245	12433	315
12573	12767	504
13205	13291	699
14221	14325	786
14900	15092	891
16147	16244	1084
17135	17262	1182
18281	18521	1310
19497	19673	1551
20305	20396	1728
20999	21080	1820
21465	21605	1902
0	89	0
560	701	90
1817	1899	232
2587	2775	315
2915	3109	504
3547	3633	699
4563	4667	786
5242	5434	891
6489	6586	1084
7477	7604	1182
8623	8863	1310
9839	10015	1551
10647	10738	1728
11341	11422	1820
11807	11947	1902
0	86	0
0	1030	0
5331	5380	1031
0	124	0
667	790	125
1700	1843	249
2106	2212	393
2812	2862	500
3213	3359	551
3751	3862	698
4546	4611	810
5181	5274	876
5739	5894	970
6504	6634	1126
6868	6963	1257
8283	8375	1353
9197	9293	1446
9394	9486	1543
9973	10093	1636
10436	10533	1757
11037	11150	1855
11620	11746	1969
12151	12328	2096
12533	12868	2274
0	1533	0
1958	2006	1534
2497	2591	1583
2678	2820	1678
2892	2988	1821
3177	3336	1918
3424	3505	2078
0	1533	0
1958	2006	1534
2497	2591	1583
2678	2820	1678
2892	2988	1821
3177	3336	1918
3424	3562	2078
0	26	0
100	234	27
308	879	162
0	150	0
781	909	151
1886	1983	280
2384	2485	378
2623	2701	480
3151	3245	559
3456	3540	654
3698	3883	739
3990	4034	925
5360	5438	970
8222	8297	1049
9616	9720	1125
9739	9768	1230
11042	11095	1260
24438	24640	1314
30947	31450	1517
32053	32236	2021
33537	33660	2205
35115	35267	2329
35658	35746	2482
39456	39612	2571
42741	42919	2728
47282	47508	2907
47945	47954	3134
0	505	0
2982	3059	506
11597	11638	584
18083	18190	626
27433	27526	734
51643	51773	828
78205	78349	959
80692	80926	1104
0	32	0
2925	3227	33
8046	8663	336
0	212	0
12035	12678	213
22037	22209	857
33551	33718	1030
34111	34245	1198
34693	34916	1333
0	155	0
2420	2507	156
4873	4971	244
5462	5626	343
6252	6344	508
6697	6884	601
7685	7792	789
8282	8431	897
9129	9200	1047
9853	9965	1119
10436	10537	1232
10963	11116	1334
11680	11847	1488
12304	12533	1656
13102	13278	1886
14322	14421	2063
15135	19631	2163
20245	20335	6660
21379	21550	6751
22544	22663	6923
22946	23165	7043
23288	23397	7263
23548	23758	7373
25662	25842	7584
27599	27770	7765
0	797	0
1586	1673	798
4039	4137	886
4628	4792	985
5418	5510	1150
5863	6050	1243
6851	6958	1431
7448	7597	1539
8295	8366	1689
9019	9131	1761
9602	9703	1874
10129	10282	1976
10846	11013	2130
11470	11699	2298
12268	12444	2528
13488	13587	2705
14301	18797	2805
19411	19501	7302
20545	20716	7393
21710	21829	7565
22112	22331	7685
22454	22563	7905
22714	22924	8015
24828	25008	8226
26765	26936	8407
0	232	0
666	796	233
1052	1130	364
2539	2724	443
3090	3357	629
0	18	0
201	296	19
710	938	115
11578	11680	344
13144	13245	447
21442	21510	549
0	432	0
3173	3395	433
4530	4824	656
0	40	0
87	464	41
0	423	0
8152	8332	424
12134	12245	605
17754	17835	717
22555	22694	799
24444	24494	939
30389	30448	990
32589	32765	1050
33061	33296	1227
33930	34036	1463
34416	34535	1570
35323	35387	1690
36887	36928	1755
37824	37868	1797
38656	38720	1842
39321	39391	1907
39843	39886	1978
40184	40207	2022
0	53	0
1058	2878	54
4303	4433	1875
5035	5123	2006
6024	6477	2095
0	249	0
2287	2367	250
25329	25470	331
38300	38389	473
40175	40306	563
43053	43250	695
43771	43853	893
45481	45553	976
52120	52191	1049
57233	57331	1121
57997	58046	1220
61980	62064	1270
63304	63379	1355
0	40	0
534	696	41
3172	3374	204
3761	3908	407
5122	5189	555
0	52	0
487	649	53
3125	3327	216
3714	3861	419
5075	5139	567
0	188	0
991	1157	189
1275	1318	356
1984	2554	400
3240	3339	971
0	121	0
506	525	122
547	629	142
875	984	225
1442	1620	335
3071	3144	514
3468	3622	588
4640	4784	743
6075	6227	888
6879	6982	1041
7821	7926	1145
0	66	0
4656	4784	67
6274	6426	196
6863	7125	349
7309	7446	612
7859	8024	750
8406	8876	916
0	79	0
575	634	80
636	726	140
953	1075	231
1627	1824	354
1917	2047	552
2351	2458	683
2801	2918	791
3348	3534	909
4065	4268	1096
4429	4626	1300
5113	5377	1498
0	169	0
348	552	170
725	923	375
1896	2088	574
2552	4356	767
4929	5011	2572
5298	5440	2655
6160	6920	2798
0	175	0
264	378	176
526	852	291
1090	1291	618
1397	1492	820
1572	1693	916
1875	1907	1038
2209	2295	1071
2382	2459	1158
3042	3126	1236
3438	3541	1321
3662	3877	1425
3995	4116	1641
4430	4623	1763
4739	4813	1957
4938	5131	2032
5518	5628	2226
17672	18364	2337
0	2755	0
3312	3446	2756
5367	5402	2891
5490	5540	2927
6359	6421	2978
7045	7193	3041
0	1138	0
1411	1506	1139
1771	1881	1235
2056	2184	1346
2281	2393	1475
2771	2853	1588
3482	4350	1671
0	866	0
1310	1401	867
1993	2208	959
2549	2739	1175
0	1346	0
5277	5485	1347
5839	5919	1556
6135	6273	1637
0	1023	0
1377	1457	1024
1673	1813	1105
0	40	0
495	615	41
1040	1189	162
1540	1680	312
2028	2107	453
2388	2518	533
2919	2988	664
3452	3610	734
0	24	0
463	599	25
1024	1173	162
1524	1664	312
2012	2091	453
2372	2502	533
2903	2972	664
3436	3594	734
0	599	0
1024	1173	600
1524	1664	750
2012	2091	891
2372	2502	971
2903	2972	1102
3436	3602	1172
0	599	0
1024	1173	600
1524	1664	750
2012	2091	891
2372	2502	971
2903	2972	1102
3436	3605	1172
0	21	0
476	596	22
1021	1170	143
1521	1661	293
2009	2088	434
2388	2499	514
2900	2969	626
3433	3591	696
0	21	0
476	596	22
1021	1037	143
2917	2969	160
3433	3599	213
0	100	0
381	501	101
926	1075	222
1426	1566	372
1914	1993	513
2274	2404	593
2805	2874	724
3338	3504	794
0	74	0
0	150	0
501	641	151
989	1068	292
1349	1479	372
1880	1949	503
2413	2571	573
0	76	0
0	66	0
347	477	67
878	947	198
1411	1577	268
0	72	0
0	435	0
726	807	436
1090	1252	518
1559	1631	681
2150	2341	754
2433	2515	946
2887	3014	1029
3133	3211	1157
3466	3623	1236
0	432	0
723	804	433
1087	1249	515
1556	1628	678
2147	2338	751
2430	2512	943
2884	3067	1026
3130	3208	1210
3463	3561	1289
0	136	0
389	543	137
723	826	292
1251	1454	396
2047	2216	600
2989	3078	770
0	2877	0
3179	3365	2878
4336	4379	3065
4989	5065	3109
6210	6396	3186
13066	13202	3373
0	987	0
7657	7793	988
0	14	0
110	205	15
669	713	111
1027	1101	156
1757	1861	231
2293	2363	336
2557	2672	407
3169	3281	523
3374	3534	636
4033	4163	797
4803	4886	928
5837	5953	1012
6515	6649	1129
7244	7372	1264
7788	7916	1393
8827	8955	1522
9459	9596	1651
9959	10038	1789
10911	10958	1869
0	104	0
849	923	105
1612	1686	180
2007	2095	255
2518	2711	344
2914	3069	538
3353	3408	694
3553	3807	750
0	74	0
379	445	75
2271	2410	142
2822	2905	282
2991	3115	366
3449	3595	491
3904	4038	638
4589	4739	773
5394	5498	924
5925	6076	1029
6195	6258	1181
6750	6876	1245
7100	7245	1372
8116	8236	1518
8928	9008	1639
9278	9459	1720
9898	10033	1902
11786	11915	2038
12111	12300	2168
15047	15172	2358
15480	15792	2484
16136	16282	2797
17284	17468	2944
17745	17903	3129
0	44	0
93	177	45
2003	2142	130
2554	2637	270
2723	2847	354
3181	3327	479
3636	3770	626
4321	4471	761
5126	5230	912
5657	5808	1017
5927	5990	1169
6482	6608	1233
6832	6977	1360
7848	7968	1506
8660	8740	1627
9010	9191	1708
9630	9765	1890
11518	11647	2026
11843	12032	2156
12296	12403	2346
12442	12478	2454
12734	12877	2491
13233	13362	2635
13962	14141	2765
14700	14904	2945
15212	15524	3150
15868	16014	3463
16503	16679	3610
17016	17200	3787
17477	17635	3972
0	375	0
4034	4106	376
4468	4593	449
4679	4786	575
5211	6223	683
0	167	0
253	398	168
662	835	314
1049	1157	488
1295	1447	597
1583	1794	750
2020	2119	962
2693	2899	1062
2980	3142	1269
3534	3634	1432
0	534	0
1441	1557	535
2147	2295	652
4191	4305	801
6511	6813	916
0	38	0
114	120	39
145	202	46
1109	1220	104
1838	1980	216
2553	2628	359
3008	3110	435
4599	4744	538
4843	4966	684
5509	5589	808
6486	6661	889
7168	7507	1065
8184	8244	1405
8257	8565	1466
12430	12533	1775
13722	13848	1879
14705	14918	2006
15688	15739	2220
15942	15985	2272
16728	16898	2316
16968	17190	2487
19359	19477	2710
0	104	0
722	864	105
1437	1512	248
1892	1994	324
3483	3628	427
3727	3850	573
4393	4473	697
5370	5545	778
6052	6391	954
7068	7449	1294
11314	11417	1676
12606	12732	1780
13589	13802	1907
14768	14869	2121
15612	15782	2223
15852	16028	2394
16996	17140	2571
18243	18361	2716
0	53	0
153	295	54
868	943	197
1323	1425	273
2914	3059	376
3158	3281	522
3824	3904	646
4801	4976	727
5483	5822	903
6499	6880	1243
10745	10848	1625
12037	12163	1729
13020	13233	1856
14199	14300	2070
15043	15213	2172
15283	15459	2343
16427	16571	2520
17674	17792	2665
0	202	0
775	850	203
1230	1332	279
2821	2966	382
3065	3188	528
3731	3811	652
4708	4883	733
5390	5729	909
6406	6787	1249
10652	10755	1631
11944	12070	1735
12927	13140	1862
14202	14357	2076
14950	15120	2232
15190	15366	2403
16334	16478	2580
17581	17699	2725
0	262	0
1188	1313	263
0	53	0
1580	1996	54
2106	2221	471
10051	10170	587
0	43	0
700	926	44
0	341	0
2097	2243	342
3032	3289	489
4109	4285	747
4724	4826	924
5857	5962	1027
6683	6854	1133
6932	6970	1305
7375	7434	1344
7987	8114	1404
8558	8717	1532
10675	10809	1692
0	341	0
2097	2243	342
3032	3289	489
4109	4285	747
4724	4826	924
5857	5957	1027
6627	6681	1128
6697	6808	1183
6842	6878	1295
6932	6970	1332
7375	7434	1371
7987	8114	1431
8558	8717	1559
10675	10742	1719
10754	10988	1787
0	125	0
1932	2067	126
2482	2650	262
2897	3059	431
5931	6024	594
6306	6453	688
7828	7941	836
8184	8322	950
8875	8988	1089
9325	9408	1203
10345	10486	1287
12339	12429	1429
12532	12618	1520
14047	14169	1607
14707	14818	1730
15858	15958	1842
16072	16195	1943
16690	16869	2067
17186	17364	2247
17958	18273	2426
0	125	0
1932	2067	126
2482	2650	262
2897	3045	431
5902	5921	580
5943	6024	600
6306	6453	682
7828	7941	830
8184	8322	944
8875	8988	1083
9325	9408	1197
10345	10486	1281
12339	12429	1423
12532	12618	1514
14047	14169	1601
14707	14818	1724
15858	15958	1836
16072	16195	1937
16690	16869	2061
17186	17364	2241
17958	18273	2420
0	14	0
844	988	15
1403	1571	160
1818	1966	329
4823	4842	478
4864	4945	498
5227	5374	580
6749	6862	728
7105	7243	842
7796	7909	981
8246	8329	1095
9266	9407	1179
11260	11350	1321
11453	11539	1412
12968	13097	1499
13635	13739	1629
14779	14853	1734
0	155	0
402	465	156
2318	2408	220
2511	2597	311
4026	4148	398
4686	4797	521
5837	5937	633
6051	6174	734
6669	6848	858
7165	7343	1038
7937	8252	1217
0	909	0
1420	1574	910
4082	4205	1065
4294	4381	1189
4467	4583	1277
5329	5381	1394
5726	5800	1447
5986	6113	1522
7034	7055	1650
7336	7352	1672
7891	7979	1689
8067	8168	1778
8427	8536	1880
9481	9613	1990
9901	9986	2123
11825	11911	2209
13945	14013	2296
14432	14527	2365
15348	15447	2461
17881	17981	2561
18560	18628	2662
19807	19905	2731
21522	21624	2830
26411	26479	2933
36233	36291	3002
75765	75881	3061
97693	98269	3178
0	47	0
558	712	48
3220	3343	203
3432	3519	327
3605	3721	415
4467	4519	532
4864	4938	585
5124	5251	660
6172	6193	788
7012	7117	810
7205	7306	916
7565	7674	1018
8619	8751	1128
9039	9124	1261
10963	11049	1347
13083	13151	1434
13570	13665	1503
14486	14585	1599
17019	17119	1699
17698	17766	1800
18945	19043	1869
20660	20762	1968
25549	25617	2071
35371	35429	2140
74903	75019	2199
96831	97034	2316
0	269	0
0	357	0
459	815	358
0	115	0
930	1058	116
2904	3196	245
3719	3954	538
4784	4975	774
5485	5613	966
9039	9410	1095
11110	11324	1467
12324	12471	1682
13437	13574	1830
15682	15882	1968
0	125	0
1644	1834	126
2689	2797	317
4080	4153	426
5071	5160	500
5739	5828	590
6188	6271	680
7268	7323	764
7444	7490	820
8314	8389	867
8937	8970	943
9437	9511	977
9909	9996	1052
10867	11780	1140
0	80	0
935	1078	81
3317	3406	225
3985	4074	315
4434	4517	405
5514	5569	489
5669	5705	545
7683	7757	582
8155	8242	657
9113	9213	745
0	127	0
0	517	0
1605	1745	518
1868	2159	659
0	66	0
51229	51494	67
55114	55264	333
56046	56225	484
62797	62961	664
66901	67034	829
69328	69460	963
70867	70958	1096
71818	71923	1188
73781	74405	1294
0	290	0
360	366	291
923	1059	298
0	99	0
27475	27642	100
32416	32629	268
33234	33396	482
54643	54774	645
56651	56797	777
56943	57191	924
61099	61245	1173
61526	61582	1320
64673	64714	1377
65011	65073	1419
71296	71370	1482
72897	72989	1557
75464	75520	1650
75652	75705	1707
75928	75981	1761
76717	76770	1815
78054	78107	1869
78892	78945	1923
80293	80337	1977
82419	82472	2022
83563	83607	2076
84076	84129	2121
84707	84751	2175
85904	85957	2220
88374	88418	2274
89700	89753	2319
90922	90966	2373
92036	92089	2418
93422	93529	2472
93818	93871	2580
95209	95262	2634
98692	98736	2688
99101	99154	2733
100041	100085	2787
100687	100740	2832
101334	101387	2886
104865	104918	2940
107072	107236	2994
108450	108557	3159
110208	110300	3267
110398	110451	3360
110538	110645	3414
111060	111113	3522
111436	111543	3576
112629	112682	3684
112955	113008	3738
113472	113525	3792
113947	114000	3846
114726	114833	3900
115279	115332	4008
115430	115483	4062
115812	115919	4116
116358	116411	4224
116800	116835	4278
117635	117688	4314
118001	118259	4368
118626	118738	4627
119932	120000	4740
123577	123810	4809
125842	125988	5043
0	99	0
27475	27642	100
32416	32629	268
33234	33396	482
54643	54774	645
56651	56797	777
56943	57191	924
61099	61245	1173
61526	61582	1320
64673	64714	1377
65011	65073	1419
71296	71370	1482
72897	72989	1557
75464	75520	1650
75652	75705	1707
75928	75981	1761
76717	76770	1815
78054	78107	1869
78892	78945	1923
80293	80337	1977
82419	82472	2022
83563	83607	2076
84076	84129	2121
84707	84751	2175
85904	85957	2220
88374	88418	2274
89700	89753	2319
90922	90966	2373
92036	92089	2418
93422	93529	2472
93818	93871	2580
95209	95262	2634
98692	98736	2688
99101	99154	2733
100041	100085	2787
100687	100740	2832
101334	101387	2886
104865	104918	2940
105982	106089	2994
106215	106304	3102
106381	106434	3192
107057	107164	3246
108450	108557	3354
109145	109198	3462
109944	109997	3516
110193	110300	3570
110398	110451	3678
110538	110645	3732
111060	111113	3840
111436	111543	3894
112629	112682	4002
112955	113008	4056
113472	113525	4110
113947	114000	4164
114726	114833	4218
115279	115332	4326
115430	115483	4380
115812	115919	4434
116358	116411	4542
116800	116835	4596
117635	117688	4632
118001	118259	4686
118626	118738	4945
119932	120000	5058
123577	123810	5127
125842	128732	5361
0	763	0
12523	12594	764
0	316	0
4645	4805	317
0	667	0
10661	10810	668
15629	15784	818
17445	17809	974
0	179	0
10173	10322	180
15141	15296	330
17525	17744	486
22438	22544	706
25311	26465	813
0	217	0
1900	2049	218
6868	7023	368
9252	9471	524
14165	14271	744
17038	18192	851
0	1803	0
1852	4025	1804
0	502	0
831	909	503
989	1109	582
0	34	0
114	182	35
270	399	104
857	1731	234
0	180	0
638	1511	181
0	366	0
807	854	367
1362	1408	415
1818	1904	462
3427	4214	549
0	333	0
774	821	334
1785	1871	382
3394	4183	469
0	140	0
0	132	0
0	96	0
0	132	0
0	1210	0
1357	1533	1211
1694	1801	1388
2909	3043	1496
4567	4634	1631
4763	4791	1699
0	1194	0
1341	1517	1195
1678	1787	1372
2896	3030	1482
4916	4994	1617
0	187	0
3418	3551	188
3785	3960	322
4069	4164	498
5253	5325	594
6074	6202	667
6783	6904	796
0	336	0
1747	1909	337
2193	2257	500
2978	3142	565
4210	4305	730
4997	5109	826
5199	5321	939
6632	6819	1062
9341	9395	1250
0	336	0
1747	1909	337
2193	2257	500
2978	3142	565
4210	5109	730
5199	5321	1630
6634	6830	1753
11051	11117	1950
14484	14637	2017
0	290	0
1701	1863	291
2147	2211	454
2932	3096	519
4164	4259	684
4951	5063	780
5153	5275	893
6586	6773	1016
10994	11062	1204
14429	14579	1273
0	282	0
1693	1859	283
2143	2203	450
2924	3088	511
4156	4251	676
4943	5055	772
5145	5267	885
6578	6765	1008
10986	11054	1196
12199	12420	1265
0	83	0
0	169	0
11745	12007	170
12478	12816	433
15234	15356	772
15487	15720	895
15840	15995	1129
16078	16263	1285
16642	16755	1471
17382	17495	1585
18464	18697	1699
18970	19080	1933
19760	19952	2044
20039	20184	2237
20423	20536	2383
21320	21439	2497
21541	21693	2617
22030	22258	2770
22380	22581	2999
22681	22834	3201
22970	23154	3355
23300	23432	3540
23745	24002	3673
24094	24206	3931
24620	25191	4044
25950	26378	4616
27171	27319	5045
27919	28135	5194
28481	28571	5411
28802	28967	5502
29714	30009	5668
30262	30409	5964
30502	30599	6112
30836	34026	6210
0	2582	0
3351	3830	2583
4385	4530	3063
6534	6619	3209
7401	7536	3295
8033	8231	3431
9302	9479	3630
10152	10294	3808
10484	10545	3951
10752	10890	4013
11136	11378	4152
11680	11777	4395
12212	12293	4493
12483	12600	4575
12823	12934	4693
13112	13217	4805
13448	13588	4911
13698	13811	5052
14481	14685	5166
14865	15113	5371
15512	15600	5620
16569	16616	5709
16803	16961	5757
17434	17511	5916
17684	17740	5994
18029	18140	6051
18475	18612	6163
19217	19317	6301
19727	19801	6402
20521	20580	6477
21435	21509	6537
21888	21956	6612
0	2582	0
3351	3830	2583
4385	4530	3063
6534	6619	3209
7401	7536	3295
8033	8231	3431
9302	9479	3630
10152	10294	3808
10484	10545	3951
10752	10890	4013
11136	11378	4152
11680	11777	4395
12212	12293	4493
12483	12600	4575
12823	12934	4693
13112	13217	4805
13448	13588	4911
13698	13811	5052
14481	14685	5166
14865	15113	5371
15512	15600	5620
16569	16616	5709
16803	16961	5757
17434	17511	5916
17684	17740	5994
18029	18140	6051
18475	18612	6163
19217	19317	6301
19727	19801	6402
21435	21509	6477
21888	21956	6552
0	856	0
1779	1902	857
2614	2711	981
3330	3454	1079
3609	3728	1204
4117	4224	1324
4647	4808	1432
5353	5468	1594
5908	6044	1710
6797	6929	1847
0	1149	0
1496	1640	1150
1970	2032	1295
2293	2383	1358
2827	2945	1449
3203	3295	1568
3469	3732	1661
4083	4183	1925
4337	4431	2026
4697	4779	2121
5065	5144	2204
5224	5426	2284
5508	5568	2487
0	1146	0
1493	1637	1147
1967	2029	1292
2290	2380	1355
2824	2906	1446
0	356	0
449	522	357
1138	1249	431
1375	1437	543
1547	1686	606
1917	2010	746
0	157	0
898	958	158
1144	1302	219
1847	1972	378
2437	2515	504
3087	3168	583
4004	4108	665
4523	4595	770
4909	5073	843
5296	5443	1008
6161	6267	1156
6540	6634	1263
7378	7472	1358
8696	8781	1453
8958	8987	1539
9313	9615	1569
10043	10125	1872
10176	10263	1955
10463	10706	2043
10808	10878	2287
11187	11261	2358
11521	11548	2433
11944	12435	2461
12613	13198	2953
13340	14012	3539
0	183	0
554	691	184
805	1130	322
1575	1754	648
1939	2088	828
2508	2633	978
2753	2944	1104
3416	3457	1296
4069	4114	1338
5216	5289	1384
6180	6262	1458
6345	6441	1541
0	246	0
939	1612	247
0	243	0
309	628	244
0	188	0
348	556	189
1977	2136	398
14822	15001	558
17334	17404	738
27454	27580	809
30176	30284	936
31412	31567	1045
31806	31921	1201
32752	32875	1317
33746	33888	1441
34183	34318	1584
34769	34990	1720
49806	49864	1942
0	78	0
704	840	79
968	1155	216
1706	1793	404
2030	2200	492
0	59	0
223	370	60
4033	4133	208
4354	4402	309
5293	5401	358
5592	5682	467
7152	7297	558
7649	7792	704
9766	9895	848
12163	12285	978
13285	13435	1101
16306	16494	1252
18551	19101	1441
0	255	0
3918	4018	256
4239	4287	357
5178	5286	406
5477	5567	515
7037	7182	606
7534	7677	752
9651	9780	896
12048	12170	1026
13170	13320	1149
16191	16379	1300
18436	18986	1489
0	6	0
591	691	7
912	960	108
1854	1959	157
2150	2240	263
3710	3855	354
4207	4350	500
6324	6453	644
8721	8843	774
9843	9993	897
12864	13052	1048
15109	15659	1237
0	69	0
2385	2556	70
2734	2936	242
3090	3241	445
3329	3500	597
5092	5516	769
0	862	0
2501	2593	863
0	193	0
1087	1200	194
3038	4097	308
0	174	0
40706	41632	175
46154	46321	1102
48030	48135	1270
48395	48492	1376
49527	50135	1474
0	432	0
6037	6157	433
7628	7701	554
8307	8336	628
8964	9071	658
9584	9686	766
10376	10484	869
11790	12021	978
13114	13200	1210
13341	13479	1297
15736	15851	1436
0	325	0
5930	6050	326
7521	7594	447
8857	8964	521
9477	9579	629
10269	10377	732
11683	11914	841
13007	13093	1073
13234	13372	1160
15629	16348	1299
0	109	0
0	8	0
5789	5951	9
13278	13540	172
13730	13891	435
14122	14202	597
15153	15185	678
18176	18317	711
18843	18982	853
19079	19175	993
19603	19780	1090
20489	20583	1268
21174	21258	1363
21644	24080	1448
24768	24904	3885
24991	25199	4022
25284	25386	4231
25738	25853	4334
26087	26205	4450
26453	27552	4569
0	289	0
640	802	290
8129	8391	453
8581	8742	716
8973	9053	878
13027	13168	959
13694	13833	1101
13930	14026	1241
14454	14631	1338
15340	15434	1516
16025	16109	1611
16495	18931	1696
19619	19755	4133
19842	20050	4270
20135	20237	4479
20589	20704	4582
20938	21056	4698
21304	22403	4817
0	474	0
589	673	475
3954	4257	560
4836	4856	864
5082	5210	885
5514	5597	1014
5670	5771	1098
6329	6440	1200
6720	6854	1312
7149	7220	1447
7384	7556	1519
7633	7738	1692
7849	8065	1798
8884	9122	2015
9218	9367	2254
9965	10073	2404
10312	10420	2513
10501	10564	2622
10729	10865	2686
11092	11256	2823
11398	11578	2988
12005	12099	3169
12310	12393	3264
12585	12659	3348
12967	13026	3423
13182	13230	3483
13672	13728	3532
14174	14273	3589
14859	14938	3689
18743	18784	3769
25987	26223	3811
0	120	0
235	319	121
2277	2339	206
3600	3903	269
4482	4502	573
4728	4856	594
5160	5243	723
5316	5417	807
5975	6086	909
6366	6500	1021
6795	6866	1156
7030	7202	1228
7279	7384	1401
7495	7700	1507
0	48	0
618	797	49
10959	11104	229
0	54	0
643	1956	55
0	1807	0
2273	2413	1808
2526	2635	1949
3488	3679	2059
4231	4373	2251
4484	4593	2394
5044	5172	2504
5593	5706	2633
6228	6372	2747
6516	6710	2892
0	5	0
899	994	6
3096	3244	102
5483	5542	251
6137	6182	311
6365	6414	357
6860	6962	407
0	131	0
2233	2381	132
4620	4679	281
5274	5319	341
5502	5551	387
5997	6624	437
0	44	0
589	758	45
2997	3056	215
3651	3696	275
3879	3928	321
4374	4476	371
0	23	0
62	210	24
2449	2508	173
3103	3148	233
3331	3380	279
3826	3928	329
0	345	0
438	533	346
610	695	442
807	894	528
984	1136	616
1232	1299	769
1436	1556	837
2176	2244	958
2357	2439	1027
0	345	0
438	533	346
610	695	442
807	894	528
984	1136	616
1232	1299	769
1436	1556	837
2176	2244	958
2573	2608	1027
2672	2820	1063
2894	2994	1212
3082	3177	1313
3280	3361	1409
3741	3896	1491
4858	4911	1647
0	1188	0
1944	2092	1189
2668	2845	1338
3212	3649	1516
3914	3979	1954
4255	4326	2020
5789	5950	2092
6925	7023	2254
8674	8758	2353
9289	9510	2438
0	129	0
3292	3430	130
3994	4077	269
4436	4525	353
4829	4915	443
5104	5209	530
5301	5375	636
5603	5705	711
6355	6406	814
7038	7119	866
7581	7643	948
8003	8155	1011
9050	9255	1164
9761	9932	1370
10259	10354	1542
10811	10970	1638
11314	11389	1798
11537	11749	1874
11910	11999	2087
12578	12638	2177
13168	13389	2238
13792	13931	2460
14594	14670	2600
15107	15197	2677
15840	16040	2768
16600	16665	2969
16991	17120	3035
17969	18118	3165
18298	18504	3315
19010	19213	3522
19790	19990	3726
20200	20315	3927
20394	20520	4043
21188	21293	4170
21590	21680	4276
22142	22224	4367
23250	23341	4450
23832	23902	4542
24512	24674	4613
25326	25518	4776
26337	26401	4969
0	129	0
392	530	130
1094	1177	269
1536	1625	353
1929	2015	443
2204	2309	530
2401	2475	636
2703	2805	711
3455	3506	814
4138	4219	866
4681	4743	948
5103	5255	1011
6150	6355	1164
6861	7032	1370
7359	7454	1542
7911	8070	1638
8414	8489	1798
8637	8849	1874
9010	9099	2087
9678	9738	2177
10268	10489	2238
10892	11031	2460
11694	11770	2600
12207	12297	2677
12940	13140	2768
13700	13765	2969
14091	14220	3035
15069	15218	3165
15398	15604	3315
16110	16313	3522
16890	17090	3726
17300	17415	3927
17494	17620	4043
18288	18393	4170
18690	18780	4276
19242	19324	4367
20350	20441	4450
20932	21002	4542
21612	21774	4613
22426	22618	4776
23437	23501	4969
0	10	0
1215	1291	11
1728	1818	88
2461	2661	179
3221	3286	380
3612	3741	446
4590	4739	576
4919	5125	726
5631	5834	933
6411	6611	1137
6821	6936	1338
7015	7141	1454
7809	7914	1581
8211	8301	1687
8763	8845	1778
9871	9962	1861
10453	10523	1953
11133	11295	2024
11947	12139	2187
12958	13022	2380
0	200	0
1533	1785	201
2211	2344	454
2858	2988	588
4092	4233	719
4999	5185	861
5293	5486	1048
7177	7296	1242
8052	8277	1362
8730	8839	1588
9064	9258	1698
11382	11535	1893
12330	12550	2047
13074	13250	2268
14130	14264	2445
14991	15136	2580
15570	15750	2726
16576	16755	2907
17034	17213	3087
17799	17915	3267
18334	18475	3384
19298	19437	3526
19696	19873	3666
20116	20426	3844
20704	20912	4155
21096	21288	4364
21627	21757	4557
21889	22029	4688
22225	22351	4829
22886	23050	4956
23839	23998	5121
24840	24955	5281
25177	25394	5397
25787	25944	5615
26530	26603	5773
27179	27367	5847
28234	28459	6036
28767	28972	6262
29275	29415	6468
29666	29941	6609
30040	30102	6885
30690	30896	6948
31170	31278	7155
31854	32184	7264
0	1	0
823	942	2
1698	1923	122
2376	2485	348
2710	2904	458
5028	5181	653
5976	6196	807
6720	6896	1028
7776	7910	1205
8637	8782	1340
9216	9396	1486
10222	10401	1667
10680	10859	1847
11445	11561	2027
11980	12121	2144
12944	13083	2286
13342	13519	2426
13762	14072	2604
14350	14558	2915
14742	14934	3124
15273	15403	3317
15535	15675	3448
15871	15997	3589
16532	16696	3716
17485	17644	3881
18486	18601	4041
18823	19040	4157
19433	19590	4375
20176	20249	4533
20825	21013	4607
21880	22105	4796
22413	22618	5022
22921	23061	5228
23312	23587	5369
23686	23748	5645
24336	24542	5708
24816	24924	5915
0	2100	0
2435	2465	2101
2795	2882	2132
3745	3811	2220
4930	5107	2287
6566	6619	2465
7224	7282	2519
15008	15194	2578
0	58	0
0	299	0
14157	14358	300
15324	15478	502
16486	16647	657
16883	17032	819
17318	17407	969
18269	18401	1059
18860	18948	1192
19766	19981	1281
20800	20933	1497
21687	21777	1631
22178	22348	1722
23156	23330	1893
23618	23742	2068
